site_id,tran_id,date,detection,obs_1,obs_2,obs_3,obs_4,col_point,utm_x,utm_y,elev,time,avg_wind_spd,air_temp,rel_hum,gr_temp,rock_ind,shr_nw,shr_ne,shr_se,shr_sw,shr_pt_density,shr_m_area,shr_m_density,pp_mam,pp_rep,pp_gbird,pp_total,vpd,med_vpd
fort_pearce,FP097,3/26/2025,0,EK,JK,QJ,SSS,1,284902,4098828,943,10:53:00,1.4,26.1,18,28,4,58,48,92,111,1.675726061,3.719,0.745,0,0,0,1,2.772716686,2.758
fort_pearce,FP097,3/26/2025,0,EK,JK,QJ,SSS,2,284747,4099044,948,11:11:00,0.7,26.1,20,29.5,4,157,134,49,131,0.721237283,3.719,0.745,0,0,0,1,2.705089449,2.758
fort_pearce,FP097,3/26/2025,0,EK,JK,QJ,SSS,3,284623,4099243,941,11:25:00,1,25.2,18,31,3,135,101,108,106,0.790123457,3.719,0.745,0,0,0,1,2.628684039,2.758
fort_pearce,FP097,3/26/2025,0,EK,JK,QJ,SSS,4,284483,4099455,944,11:39:00,1.7,25.6,16,30.5,3,146,79,106,258,0.4612001,3.719,0.745,0,0,0,1,2.757527783,2.758
fort_pearce,FP097,3/26/2025,0,EK,JK,QJ,SSS,5,284342,4099661,940,11:52:00,1.1,27.5,17,32.5,3,677,306,229,240,0.075890384,3.719,0.745,1,0,0,1,3.047154274,2.758
fort_pearce,FP110,3/26/2025,0,EK,QJ,NA,NA,1,283856,4099203,958,9:11:00,1.4,19.6,25,20,6,180,142,168,132,0.413560654,3.658,0.396,0,0,0,4,1.71075433,1.99
fort_pearce,FP110,3/26/2025,0,EK,QJ,NA,NA,2,284077,4099148,944,9:30:00,2.7,20.5,24,21.5,5,95,300,295,280,0.170049952,3.658,0.396,0,0,0,4,1.832847373,1.99
fort_pearce,FP110,3/26/2025,0,EK,QJ,NA,NA,3,284324,4099101,942,9:48:00,2.1,22.3,22,24,5,390,135,230,245,0.16,3.658,0.396,2,0,0,4,2.100278351,1.99
fort_pearce,FP110,3/26/2025,0,EK,QJ,NA,NA,4,284575,4099055,939,10:09:00,1.6,23.5,20,23.5,4,120,90,110,115,0.845554234,3.658,0.396,0,0,0,4,2.316424618,1.99
fort_pearce,FP110,3/26/2025,0,EK,QJ,NA,NA,5,284841,4099012,933,10:30:00,1.8,21,20,27,4,80,140,100,320,0.390625,3.658,0.396,0,0,2,4,1.989604318,1.99
fort_pearce,FP119,3/26/2025,0,JK,SSS,NA,NA,1,283849,4099316,954,9:11:00,1.4,19.3,20,18,5,110,92,162,311,0.351165981,2.845,0.449,0,0,0,0,1.7910865,2.142
fort_pearce,FP119,3/26/2025,0,JK,SSS,NA,NA,2,284063,4099235,913,9:29:00,1.9,19.8,17,19,5,79,75,172,73,1.005018813,2.845,0.449,0,0,0,0,1.916875247,2.142
fort_pearce,FP119,3/26/2025,0,JK,SSS,NA,NA,3,284346,4099128,947,9:51:00,1.8,22.4,19,20,4,168,182,205,112,0.35964027,2.845,0.449,0,0,0,0,2.194356748,2.142
fort_pearce,FP119,3/26/2025,0,JK,SSS,NA,NA,4,284585,4099022,948,10:10:00,2.1,21.8,18,22,4,154,151,332,166,0.248135494,2.845,0.449,0,0,0,0,2.141734963,2.142
fort_pearce,FP119,3/26/2025,0,JK,SSS,NA,NA,5,284798,4098945,946,10:29:00,1.2,23.5,19,22.5,4,196,252,119,189,0.27994737,2.845,0.449,0,0,0,0,2.345379926,2.142
white_reef,WR037,3/27/2025,0,EK,QJ,NA,NA,1,287704,4121742,916,12:44:00,1.2,31.3,10,35.5,4,505,505,204,505,0.054146231,9.181,0.137,0,0,0,1,4.112904949,3.175
white_reef,WR037,3/27/2025,0,EK,QJ,NA,NA,2,287632,4121482,952,13:00:00,0,28.9,10,36,4,161,270,207,312,0.177285319,9.181,0.137,0,0,0,1,3.584328449,3.175
white_reef,WR037,3/27/2025,0,EK,QJ,NA,NA,3,287503,4121277,961,13:18:00,10.5,26.3,12,33,4,205,148,505,219,0.137939477,9.181,0.137,1,0,0,1,3.010932908,3.175
white_reef,WR037,3/27/2025,0,EK,QJ,NA,NA,4,287363,4121067,939,13:36:00,7.6,26.9,12,31,4,266,314,95,185,0.216333153,9.181,0.137,0,0,0,1,3.11913947,3.175
white_reef,WR037,3/27/2025,0,EK,QJ,NA,NA,5,287226,4120860,930,13:50:00,7.5,27.2,12,36,4,488,154,505,113,0.100781053,9.181,0.137,0,0,0,1,3.174501706,3.175
white_reef,WR054,3/27/2025,0,QJ,EK,NA,NA,1,288126,4122680,998,11:00:00,3.4,24.6,15,32,5,580,505,505,505,0.036454566,14.3,0.09,0,0,0,2,2.62911913,3.013
white_reef,WR054,3/27/2025,0,QJ,EK,NA,NA,2,288019,4122432,986,11:18:00,0,27.1,16,34,5,505,505,107,195,0.092950625,14.3,0.09,0,0,0,2,3.012500876,3.013
white_reef,WR054,3/27/2025,0,QJ,EK,NA,NA,3,287916,4122216,978,11:39:00,1.3,27.4,10,34,5,422,505,55,120,0.131751872,14.3,0.09,1,0,0,2,3.284880894,3.013
white_reef,WR054,3/27/2025,0,QJ,EK,NA,NA,4,287813,4121994,967,12:01:00,2.9,30.6,10,37,5,199,505,505,505,0.054462597,14.3,0.09,1,0,0,2,3.952162752,3.013
white_reef,WR054,3/27/2025,0,QJ,EK,NA,NA,5,287714,4121774,972,12:29:00,3.6,24.7,14,32,4,505,172,194,214,0.135912846,14.3,0.09,0,0,0,2,2.675984524,3.013
white_reef,WR087,3/27/2025,0,SSS,NA,NA,NA,1,286853,4121978,956,11:52:00,0.9,27.5,15,25,7,505,505,505,505,0.039211842,9.33,0.368,0,0,0,11,3.120579678,3.121
white_reef,WR087,3/27/2025,0,SSS,NA,NA,NA,2,286961,4121835,955,12:15:00,0,28.5,19,23,5,70,109,108,67,1.27677232,9.33,0.368,0,0,0,11,3.15201742,3.121
white_reef,WR087,3/27/2025,0,SSS,NA,NA,NA,3,286977,4121540,936,12:32:00,0,26.2,14,24,5,290,315,290,270,0.117887602,9.33,0.368,0,0,0,11,2.925192484,3.121
white_reef,WR087,3/27/2025,0,SSS,NA,NA,NA,4,287107,4121303,941,12:52:00,0,29.1,10,28,5,174,182,300,505,0.118701319,9.33,0.368,0,0,11,11,3.625995981,3.121
white_reef,WR087,3/27/2025,0,SSS,NA,NA,NA,5,287150,4121018,939,13:11:00,0.9,27,13,27,5,182,99,263,200,0.289050757,9.33,0.368,0,0,0,11,3.101845953,3.121
white_reef,WR102,3/27/2025,0,EK,QJ,NA,NA,1,287293,4121322,947,9:09:00,1.4,21.5,25,19,4,40,82,43,30,4.207758054,4.847,1.105,1,0,0,2,1.92331479,2.077
white_reef,WR102,3/27/2025,0,EK,QJ,NA,NA,2,287401,4121564,952,9:30:00,2.5,21.7,20,22,4,228,177,732,241,0.084260018,4.847,1.105,0,0,0,2,2.076775995,2.077
white_reef,WR102,3/27/2025,0,EK,QJ,NA,NA,3,287495,4121785,961,9:45:00,7.3,19.5,19,22,4,76,697,296,88,0.11952349,4.847,1.105,0,0,0,2,1.836172882,2.077
white_reef,WR102,3/27/2025,0,EK,QJ,NA,NA,4,287603,4122022,977,10:03:00,2,22.5,17,24,3,114,125,155,210,0.438577255,4.847,1.105,1,0,0,2,2.262237713,2.077
white_reef,WR102,3/27/2025,0,EK,QJ,NA,NA,5,287692,4122248,1007,10:30:00,4.7,22.6,17,27,3,128,116,56,187,0.674624424,4.847,1.105,0,0,0,2,2.276009856,2.077
white_reef,WR121,3/27/2025,0,SSS,NA,NA,NA,1,287757,4122665,1002,9:41:00,1.1,22.8,22,12,3,70,183,600,360,0.108742267,6.513,0.286,0,0,0,1,2.164992362,2.79
white_reef,WR121,3/27/2025,0,SSS,NA,NA,NA,2,287566,4122503,988,10:13:00,0,24.5,20,18,4,41,909,324,191,0.0745495,6.513,0.286,0,0,0,1,2.459719241,2.79
white_reef,WR121,3/27/2025,0,SSS,NA,NA,NA,3,287372,4122401,999,10:38:00,0,25.8,16,24,4,304,192,135,107,0.293769875,6.513,0.286,0,0,0,1,2.790398124,2.79
white_reef,WR121,3/27/2025,0,SSS,NA,NA,NA,4,287178,4122270,987,11:03:00,1.9,28.1,16,26,5,166,117,222,410,0.191107528,6.513,0.286,1,0,0,1,3.193675947,2.79
white_reef,WR121,3/27/2025,0,SSS,NA,NA,NA,5,286929,4122109,970,11:22:00,0.9,27.2,16,27,5,188,89,91,91,0.759442,6.513,0.286,0,0,0,1,3.030206174,2.79
paradise_canyon,PC009,3/31/2025,0,SSS,NA,NA,NA,1,268184,4115845,1021,9:09:00,1.2,17.9,26,14,1,187,600,87,593,0.074346368,4.911,0.332,0,0,0,8,1.517774942,1.518
paradise_canyon,PC009,3/31/2025,0,SSS,NA,NA,NA,2,268040,4115827,933,9:44:00,0,15.4,29,24,5,80,205,143,135,0.504781225,4.911,0.332,0,0,0,8,1.242330883,1.518
paradise_canyon,PC009,3/31/2025,0,SSS,NA,NA,NA,3,267685,4115901,976,10:21:00,1.7,21.5,23,16,6,140,122,134,161,0.515714797,4.911,0.332,2,0,5,8,1.974603185,1.518
paradise_canyon,PC009,3/31/2025,0,SSS,NA,NA,NA,4,267535,4115833,1000,10:38:00,1.6,17.1,24,14,6,160,286,164,189,0.250626174,4.911,0.332,1,0,0,8,1.48203288,1.518
paradise_canyon,PC009,3/31/2025,0,SSS,NA,NA,NA,5,267333,4115791,1018,10:53:00,4.1,17.6,20,13,3,200,161,217,137,0.31297374,4.911,0.332,0,0,0,8,1.610117234,1.518
paradise_canyon,PC015,3/31/2025,0,SSS,NA,NA,NA,1,267485,4115924,1027,11:18:00,1,21.8,18,20,3,336,77,173,227,0.242068841,3.886,0.321,0,0,0,0,2.141734963,2.142
paradise_canyon,PC015,3/31/2025,0,SSS,NA,NA,NA,2,267726,4115737,960,11:40:00,0.9,23.5,18,19,6,213,154,80,105,0.525099769,3.886,0.321,0,0,0,0,2.374335234,2.142
paradise_canyon,PC015,3/31/2025,0,SSS,NA,NA,NA,3,267920,4115585,946,11:56:00,0.9,25.3,17,20,4,341,261,162,200,0.172173344,3.886,0.321,0,0,0,0,2.6766069,2.142
paradise_canyon,PC015,3/31/2025,0,SSS,NA,NA,NA,4,268125,4115470,959,12:12:00,1,21.5,18,20,4,188,44,168,173,0.487316076,3.886,0.321,0,0,0,0,2.102824171,2.142
paradise_canyon,PC015,3/31/2025,0,SSS,NA,NA,NA,5,268323,4115345,982,12:40:00,1.1,21.5,21,20,4,308,320,158,155,0.180692753,3.886,0.321,0,0,0,0,2.025891579,2.142
sun_river,SR015,3/31/2025,0,QJ,SSS,NA,NA,1,265466,4100576,804,16:44:00,11.2,24.3,13,21,4,230,97,78,210,0.423028621,13.434,0.208,0,0,0,0,2.643122392,2.445
sun_river,SR015,3/31/2025,0,QJ,SSS,NA,NA,2,265463,4100320,768,17:07:00,3.7,24,14,24,4,644,505,600,428,0.033760053,13.434,0.208,0,0,0,0,2.56616903,2.445
sun_river,SR015,3/31/2025,0,QJ,SSS,NA,NA,3,265472,4100068,825,17:26:00,3.2,23.2,14,22,3,266,359,139,126,0.201994698,13.434,0.208,0,0,0,0,2.445498497,2.445
sun_river,SR015,3/31/2025,0,QJ,SSS,NA,NA,4,265486,4099820,836,17:50:00,2.1,22.2,15,22,4,200,127,119,236,0.34399429,13.434,0.208,0,0,0,0,2.274883611,2.445
sun_river,SR015,3/31/2025,0,QJ,SSS,NA,NA,5,265485,4099603,862,18:10:00,9.4,22.2,16,20.5,3,697,505,642,247,0.036594171,13.434,0.208,0,0,0,0,2.248120274,2.445
sun_river,SR031,3/31/2025,0,EK,NA,NA,NA,1,266448,4099629,806,16:47:00,13.8,22.5,13,29.5,4,153,150,135,272,0.317397342,2.597,0.589,0,0,0,0,2.371261218,2.344
sun_river,SR031,3/31/2025,0,EK,NA,NA,NA,2,266202,4099535,801,17:05:00,3.3,23,13,25,4,70,102,181,216,0.494191703,2.597,0.589,0,0,0,0,2.444210731,2.344
sun_river,SR031,3/31/2025,0,EK,NA,NA,NA,3,265960,4099416,827,17:32:00,10.7,22.1,13,24,3,84,148,105,94,0.861321806,2.597,0.589,0,0,0,0,2.314277722,2.344
sun_river,SR031,3/31/2025,0,EK,NA,NA,NA,4,265676,4099311,803,17:56:00,6.4,22.3,13,24.5,4,209,321,276,152,0.174336758,2.597,0.589,0,0,0,0,2.342618161,2.344
sun_river,SR031,3/31/2025,0,EK,NA,NA,NA,5,265522,4099248,781,18:11:00,5.9,22.5,14,24,4,93,74,90,125,1.096461172,2.597,0.589,0,0,0,0,2.344005342,2.344
cove_wash,CW065,4/1/2025,0,QJ,NA,NA,NA,1,261585,4111918,996,16:10:00,1.3,17.3,13,22,4,136,70,141,83,0.865332612,2.014,0.651,0,0,0,0,1.718142867,1.508
cove_wash,CW065,4/1/2025,0,QJ,NA,NA,NA,2,261341,4111878,998,16:20:00,4.9,14.8,14,19,4,117,130,113,103,0.746376575,2.014,0.651,0,0,0,0,1.447819914,1.508
cove_wash,CW065,4/1/2025,0,QJ,NA,NA,NA,3,261093,4111838,1018,16:40:00,5.9,14.3,15,19,4,144,69,124,98,0.845554234,2.014,0.651,0,0,0,0,1.38549485,1.508
cove_wash,CW065,4/1/2025,0,QJ,NA,NA,NA,4,260846,4111800,1052,17:04:00,1.2,16.7,12,19,3,223,101,77,123,0.582716625,2.014,0.651,0,0,0,0,1.673051872,1.508
cove_wash,CW065,4/1/2025,0,QJ,NA,NA,NA,5,260599,4111763,1072,17:27:00,3.7,14.9,11,19,2,212,55,505,93,0.21383942,2.014,0.651,0,0,0,0,1.508014254,1.508
cove_wash,CW070,4/1/2025,0,SSS,NA,NA,NA,1,261931,4112203,952,16:06:00,4.3,15.9,13,20,4,110,130,125,200,0.501213877,1.719,0.661,0,0,0,0,1.571833462,1.542
cove_wash,CW070,4/1/2025,0,SSS,NA,NA,NA,2,261739,4112134,977,16:21:00,1.6,14.7,13,19,4,86,95,100,106,1.068311867,1.719,0.661,0,0,0,0,1.455237174,1.542
cove_wash,CW070,4/1/2025,0,SSS,NA,NA,NA,3,261464,4112041,1025,16:43:00,1.5,14.1,13,16,4,306,118,97,135,0.371802499,1.719,0.661,0,0,0,0,1.399837342,1.542
cove_wash,CW070,4/1/2025,0,SSS,NA,NA,NA,4,261249,4111967,988,17:06:00,1.3,15.6,13,19,4,132,82,136,110,0.756143667,1.719,0.661,0,0,0,0,1.5419423,1.542
cove_wash,CW070,4/1/2025,0,SSS,NA,NA,NA,5,260994,4111860,1034,17:36:00,1.2,16.6,10,20,4,150,160,100,104,0.605610986,1.719,0.661,0,0,0,0,1.700236915,1.542
turkey_farm,TF015,4/1/2025,0,SSS,NA,NA,NA,1,272545,4118115,1099,9:15:00,2.8,11.6,17,13,3,163,549,338,318,0.085496392,3.804,0.604,0,0,0,0,1.133776552,1.061
turkey_farm,TF015,4/1/2025,0,SSS,NA,NA,NA,2,272760,4118015,1104,9:33:00,1.7,10.8,18,11,4,110,120,68,70,1.18147448,3.804,0.604,0,0,0,0,1.062198551,1.061
turkey_farm,TF015,4/1/2025,0,SSS,NA,NA,NA,3,272962,4117919,1070,9:55:00,1.7,10.6,17,12,5,133,59,153,219,0.502992807,3.804,0.604,0,0,0,0,1.060919202,1.061
turkey_farm,TF015,4/1/2025,0,SSS,NA,NA,NA,4,273192,4117801,1123,10:23:00,1.5,10.3,17,12.5,3,205,137,97,304,0.289829345,3.804,0.604,0,0,0,0,1.039880244,1.061
turkey_farm,TF015,4/1/2025,0,SSS,NA,NA,NA,5,273452,4117694,1185,10:45:00,1.7,10.4,17,13.5,4,90,124,95,99,0.961168781,3.804,0.604,0,0,0,0,1.046852102,1.061
turkey_farm,TF045,4/1/2025,0,QJ,NA,NA,NA,1,272916,4118875,1112,9:20:00,4.4,10.8,19,11.5,5,199,368,329,378,0.098578255,3.984,0.363,0,0,0,0,1.04924491,1.049
turkey_farm,TF045,4/1/2025,0,QJ,NA,NA,NA,2,273167,4118871,1128,9:38:00,4,10.1,22,10,6,176,91,121,140,0.573921028,3.984,0.363,0,0,0,0,0.964248107,1.049
turkey_farm,TF045,4/1/2025,0,QJ,NA,NA,NA,3,273417,4118861,1134,9:53:00,2.4,10.9,20,11.5,6,316,63,159,67,0.437128611,3.984,0.363,0,0,0,0,1.043211002,1.049
turkey_farm,TF045,4/1/2025,0,QJ,NA,NA,NA,4,273661,4118859,1123,10:13:00,2.8,11.6,18,15,6,144,142,238,118,0.38819499,3.984,0.363,0,0,0,0,1.120116593,1.049
turkey_farm,TF045,4/1/2025,0,QJ,NA,NA,NA,5,273921,4118849,1146,10:31:00,3.3,12,18,13,1,235,330,59,88,0.315616715,3.984,0.363,0,0,0,0,1.150102376,1.049
turkey_farm,TF060,4/1/2025,0,SSS,NA,NA,NA,1,273909,4118185,1193,11:11:00,1.8,11.4,20,13,3,505,200,168,210,0.136415296,4.372,0.321,0,0,0,1,1.078422377,1.189
turkey_farm,TF060,4/1/2025,0,SSS,NA,NA,NA,2,273692,4118182,1132,11:29:00,1.8,12.5,18,13,4,308,159,121,150,0.293769875,4.372,0.321,0,0,0,1,1.188574522,1.189
turkey_farm,TF060,4/1/2025,0,SSS,NA,NA,NA,3,273424,4118167,1096,11:47:00,1.9,11.9,18,13.5,4,200,140,138,138,0.421656266,4.372,0.321,0,0,0,1,1.142540586,1.189
turkey_farm,TF060,4/1/2025,0,SSS,NA,NA,NA,4,273135,4118132,1074,12:06:00,1.9,14.4,16,16,6,400,360,132,176,0.140274096,4.372,0.321,0,0,0,1,1.378084209,1.189
turkey_farm,TF060,4/1/2025,0,SSS,NA,NA,NA,5,272914,4118089,1085,12:40:00,1.8,13.8,15,22,5,90,165,120,135,0.61514802,4.372,0.321,1,0,0,1,1.341278418,1.189
turkey_farm,TF064,4/1/2025,0,QJ,NA,NA,NA,1,273563,4118505,1106,11:00:00,1.5,16.1,16,16,6,354,262,161,231,0.157470396,2.908,0.614,0,0,0,1,1.537143925,1.334
turkey_farm,TF064,4/1/2025,0,QJ,NA,NA,NA,2,273309,4118504,1124,11:17:00,2.7,14.1,18,16.5,4,126,217,120,154,0.420290578,2.908,0.614,0,0,0,1,1.31938692,1.334
turkey_farm,TF064,4/1/2025,0,QJ,NA,NA,NA,3,273058,4118501,1115,11:40:00,2.3,13.9,18,15,6,159,191,247,199,0.252518876,2.908,0.614,0,0,0,1,1.302373483,1.334
turkey_farm,TF064,4/1/2025,0,QJ,NA,NA,NA,4,272808,4118496,1113,11:57:00,2.9,13.9,16,21,3,63,79,149,56,1.328804325,2.908,0.614,0,0,0,1,1.334138689,1.334
turkey_farm,TF064,4/1/2025,0,QJ,NA,NA,NA,5,272560,4118491,1149,12:15:00,3.1,15.8,16,18,3,77,83,151,108,0.911364141,2.908,0.614,1,0,0,1,1.507958157,1.334
sun_river,SR064,4/2/2025,0,SSS,NA,NA,NA,1,266009,4099656,806,8:10:00,1.1,8.8,26,9,4,324,313,93,208,0.181850419,6.347,0.506,0,0,0,0,0.838154178,0.838
sun_river,SR064,4/2/2025,0,SSS,NA,NA,NA,2,265718,4099647,856,8:27:00,1,7.5,34,11,4,190,55,312,200,0.279208235,6.347,0.506,0,0,0,0,0.684274752,0.838
sun_river,SR064,4/2/2025,0,SSS,NA,NA,NA,3,265472,4099674,845,8:47:00,1,8,27,11,4,123,94,63,69,1.313618115,6.347,0.506,0,0,0,0,0.783121243,0.838
sun_river,SR064,4/2/2025,0,SSS,NA,NA,NA,4,265278,4099794,867,9:09:00,0.9,9.3,27,13,4,505,240,292,773,0.048838558,6.347,0.506,0,0,0,0,0.855221527,0.838
sun_river,SR064,4/2/2025,0,SSS,NA,NA,NA,5,265139,4099936,851,9:33:00,0.9,11.3,26,17,4,118,85,200,73,0.706164819,6.347,0.506,0,0,0,0,0.990950398,0.838
sun_river,SR084,4/2/2025,0,EK,NA,NA,NA,1,265557,4100832,766,8:12:00,0.9,6.6,30,8.5,3,419,364,137,94,0.155612354,6.076,0.199,0,0,0,0,0.68227002,0.872
sun_river,SR084,4/2/2025,0,EK,NA,NA,NA,2,265686,4100578,784,8:27:00,1.5,6.6,32,9.5,4,244,164,175,135,0.310363824,6.076,0.199,0,0,0,0,0.662776591,0.872
sun_river,SR084,4/2/2025,0,EK,NA,NA,NA,3,265798,4100381,779,9:01:00,1,9.8,28,11,3,258,225,226,397,0.130800598,6.076,0.199,0,0,0,0,0.872353459,0.872
sun_river,SR084,4/2/2025,0,EK,NA,NA,NA,4,265923,4100154,781,9:22:00,0.9,9.9,28,9,4,232,363,476,173,0.103390163,6.076,0.199,0,0,0,0,0.878225905,0.872
sun_river,SR084,4/2/2025,0,EK,NA,NA,NA,5,266042,4099953,788,9:47:00,2.2,12.2,23,16,4,195,212,228,104,0.292975366,6.076,0.199,0,0,0,0,1.09429953,0.872
turkey_farm,TF050,4/2/2025,0,CSS,SSS,NA,NA,1,272423,4118409,1132,12:15:00,1.7,13.5,21,16,3,136,61,159,385,0.291395987,14.707,0.754,0,0,0,0,1.222499122,1.222
turkey_farm,TF050,4/2/2025,0,CSS,SSS,NA,NA,2,272634,4118558,1150,12:37:00,1,16.2,19,22,3,33,55,91,43,3.246489733,14.707,0.754,0,0,0,0,1.491732556,1.222
turkey_farm,TF050,4/2/2025,0,CSS,SSS,NA,NA,3,272854,4118690,1119,12:55:00,1.5,17.1,20,27,5,960,730,728,350,0.020882756,14.707,0.754,0,0,0,0,1.56003461,1.222
turkey_farm,TF050,4/2/2025,0,CSS,SSS,NA,NA,4,273039,4118869,1125,13:20:00,1.3,13,21,24,5,170,465,153,265,0.144298973,14.707,0.754,0,0,0,0,1.183239013,1.222
turkey_farm,TF050,4/2/2025,0,CSS,SSS,NA,NA,5,273241,4118980,1133,13:42:00,1.3,12.2,21,25,5,301,226,306,715,0.066769492,14.707,0.754,0,0,0,0,1.122722895,1.222
turkey_farm,TF103,4/2/2025,0,CG,EK,NA,NA,1,273418,4118664,1119,14:33:00,2.3,15.8,23,22,6,128,151,203,92,0.48561959,3.412,0.496,0,0,0,0,1.382294977,0.95
turkey_farm,TF103,4/2/2025,0,CG,EK,NA,NA,2,273298,4118441,1108,14:48:00,3.6,15.3,21,17,6,293,131,110,154,0.338020552,3.412,0.496,0,0,0,0,1.373465477,0.95
turkey_farm,TF103,4/2/2025,0,CG,EK,NA,NA,3,273128,4118259,1075,15:12:00,1.4,12.4,34,15,2,144,163,172,97,0.482253086,3.412,0.496,0,0,0,0,0.950392707,0.95
turkey_farm,TF103,4/2/2025,0,CG,EK,NA,NA,4,272995,4117981,1071,15:30:00,4.3,9.5,45,11.5,5,371,500,185,146,0.110741665,3.412,0.496,0,0,0,0,0.653081295,0.95
turkey_farm,TF103,4/2/2025,0,CG,EK,NA,NA,5,272811,4117872,1080,15:40:00,3,8.4,67,14,4,120,115,86,67,1.062812201,3.412,0.496,0,0,0,0,0.363774547,0.95
turkey_farm,TF109,4/2/2025,0,CSS,SSS,NA,NA,1,273342,4118685,1126,14:17:00,1.3,13.6,22,24,6,141,144,184,104,0.487316076,1.296,1.245,0,0,0,0,1.214911106,0.891
turkey_farm,TF109,4/2/2025,0,CSS,SSS,NA,NA,2,273203,4118510,1122,14:33:00,3.7,15,20,21,6,59,225,97,190,0.490735828,1.296,1.245,0,0,0,0,1.364276986,0.891
turkey_farm,TF109,4/2/2025,0,CSS,SSS,NA,NA,3,273029,4118303,1110,14:57:00,8.7,11.2,33,15,6,85,52,47,60,2.68744961,1.296,1.245,0,0,0,0,0.891279619,0.891
turkey_farm,TF109,4/2/2025,0,CSS,SSS,NA,NA,4,272897,4118127,1099,15:20:00,3.7,10.3,40,14,1,46,56,98,91,1.889443913,1.296,1.245,0,0,0,0,0.751720658,0.891
turkey_farm,TF109,4/2/2025,0,CSS,SSS,NA,NA,5,272724,4117904,1088,15:37:00,1.6,10.1,48,14,6,50,88,314,36,0.671862403,1.296,1.245,0,0,0,0,0.642832072,0.891
turkey_farm,TF148,4/2/2025,0,CG,EK,NA,NA,1,272451,4118033,1127,12:12:00,1.8,16.3,20,23,4,153,203,157,101,0.424407686,4.608,0.36,0,0,0,10,1.482738119,1.502
turkey_farm,TF148,4/2/2025,0,CG,EK,NA,NA,2,272682,4117955,1073,12:37:00,1.1,19.5,18,21,1,272,167,635,312,0.083290127,4.608,0.36,0,0,0,10,1.858841683,1.502
turkey_farm,TF148,4/2/2025,0,CG,EK,NA,NA,3,272932,4117890,1070,13:01:00,1,19.5,21,24.5,2,176,159,368,191,0.200191183,4.608,0.36,1,0,8,10,1.79083528,1.502
turkey_farm,TF148,4/2/2025,0,CG,EK,NA,NA,4,273168,4117815,1105,13:26:00,2.9,16.5,20,21,3,118,173,106,129,0.578293744,4.608,0.36,0,0,1,10,1.501740667,1.502
turkey_farm,TF148,4/2/2025,0,CG,EK,NA,NA,5,273410,4117770,1178,13:49:00,4,15.9,21,26,4,99,228,105,127,0.512031131,4.608,0.36,0,0,0,10,1.427297052,1.502
paradise_canyon,PC028,4/3/2025,0,CSS,SSS,NA,NA,1,266860,4115934,1028,13:26:00,3.4,16.1,26,23,4,132,210,104,146,0.456537619,1.689,0.609,0,0,0,2,1.354150601,1.354
paradise_canyon,PC028,4/3/2025,0,CSS,SSS,NA,NA,2,266979,4116199,1040,13:48:00,4.5,15.3,22,19,4,140,204,75,104,0.584947117,1.689,0.609,1,0,0,2,1.356079838,1.354
paradise_canyon,PC028,4/3/2025,0,CSS,SSS,NA,NA,3,267086,4116409,1024,14:09:00,5.8,16.4,18,22,6,121,71,121,192,0.627389472,1.689,0.609,0,0,0,2,1.529518212,1.354
paradise_canyon,PC028,4/3/2025,0,CSS,SSS,NA,NA,4,267249,4116612,1075,14:48:00,8.3,14,27,20,2,65,62,159,169,0.77285352,1.689,0.609,0,0,0,2,1.166981547,1.354
paradise_canyon,PC028,4/3/2025,0,CSS,SSS,NA,NA,5,267308,4116827,1065,15:11:00,7.1,13.2,26,19.5,4,111,211,77,116,0.603261382,1.689,0.609,0,0,1,2,1.122934255,1.354
paradise_canyon,PC124,4/3/2025,0,CG,QJ,NA,NA,1,267168,4115461,1004,13:13:00,1.2,16.7,29,20.5,4,144,137,241,84,0.435687133,2.145,0.541,0,0,1,2,1.349848669,1.5
paradise_canyon,PC124,4/3/2025,0,CG,QJ,NA,NA,2,267174,4115714,1037,13:34:00,0.9,18.3,21,23,6,112,165,53,139,0.727401676,2.145,0.541,0,0,0,2,1.661563617,1.5
paradise_canyon,PC124,4/3/2025,0,CG,QJ,NA,NA,3,267179,4115959,1053,13:53:00,2.9,17.1,17,23.5,6,170,239,138,229,0.26570305,2.145,0.541,0,0,0,2,1.618535908,1.5
paradise_canyon,PC124,4/3/2025,0,CG,QJ,NA,NA,4,267187,4116209,1052,14:15:00,1.7,15.9,17,23.5,3,179,106,156,126,0.497684213,2.145,0.541,0,1,0,2,1.499565257,1.5
paradise_canyon,PC124,4/3/2025,0,CG,QJ,NA,NA,5,267194,4116453,1029,14:41:00,4.1,15.3,27,21.5,5,106,204,67,76,0.779692898,2.145,0.541,0,0,0,2,1.269151644,1.5
fort_pearce,FP001,4/4/2025,0,QJ,NA,NA,NA,1,284484,4099741,926,13:31:00,4.3,16.2,18,19.5,6,108,276,571,306,0.100621273,4.503,0.397,0,0,0,0,1.510149007,1.596
fort_pearce,FP001,4/4/2025,0,QJ,NA,NA,NA,2,284292,4099581,942,14:00:00,8.3,15.2,15,22,5,96,164,301,515,0.13819599,4.503,0.397,0,0,0,0,1.468314533,1.596
fort_pearce,FP001,4/4/2025,0,QJ,NA,NA,NA,3,284086,4099421,949,14:23:00,7.4,16.5,15,26.5,5,159,128,157,92,0.556916908,4.503,0.397,0,0,0,0,1.595599459,1.596
