site_id,tran_id,n_points,n_segments,path_m,straight_m,curve,path_km,straight_km
cove_wash,CW079,5,4,1014.4470498734146,1011.9733198064067,1.002444461744783,1.0144470498734146,1.0119733198064067
cove_wash,CW082,5,4,994.3271528606075,991.4055678681657,1.0029469120278638,0.9943271528606075,0.9914055678681657
cove_wash,CW084,5,4,995.1213288748743,995.1130589033589,1.000008310584854,0.9951213288748743,0.9951130589033589
cove_wash,CW086,5,4,994.9615621543746,994.7793725243804,1.0001831457658112,0.9949615621543746,0.9947793725243804
cove_wash,CW088,5,4,1009.2445080273646,1004.5695595627014,1.0046536831821764,1.0092445080273647,1.0045695595627016
cove_wash,CW094,5,4,1013.2139954256872,1013.1559603535874,1.0000572814792301,1.0132139954256874,1.0131559603535873
cove_wash,CW095,5,4,991.2279394744241,989.5261492249712,1.0017198032116543,0.9912279394744241,0.9895261492249712
cove_wash,CW096,5,4,994.9492614524856,927.5780290627846,1.0726313369644733,0.9949492614524856,0.9275780290627846
cove_wash,CW097,5,4,1003.5678850386673,1003.3867649117163,1.000180508786128,1.0035678850386673,1.0033867649117163
cove_wash,CW098,5,4,1011.7830752719888,1011.6649643038944,1.0001167490940794,1.0117830752719887,1.0116649643038944
cove_wash,CW099,5,4,1008.5194554064647,1006.0601373675432,1.0024445040088323,1.0085194554064647,1.0060601373675433
cove_wash,CW103,5,4,1007.2150168317205,1006.3011477684004,1.0009081466967882,1.0072150168317204,1.0063011477684003
cove_wash,CW105,5,4,1002.0892445958978,1002.0803361008537,1.0000088900008544,1.0020892445958978,1.0020803361008537
cove_wash,CW109,5,4,1017.7863854823099,1004.2335385755646,1.0134957122881687,1.01778638548231,1.0042335385755645
cove_wash,CW110,5,4,1010.0007787699952,1009.8910832362072,1.0001086211529233,1.0100007787699952,1.0098910832362071
cove_wash,CW111,5,4,1000.3934600886465,1000.3124511871279,1.0000809835980973,1.0003934600886466,1.000312451187128
cove_wash,CW112,5,4,1008.5618948683391,1007.4145125021776,1.001138937698358,1.008561894868339,1.0074145125021776
cove_wash,CW114,5,4,1024.9584209961063,1024.3285605702888,1.0006149007750667,1.0249584209961062,1.0243285605702888
cove_wash,CW115,5,4,1055.0820582014205,1013.7065650374373,1.0408160453833653,1.0550820582014204,1.0137065650374373
cove_wash,CW121,5,4,1000.6307946496333,1000.5763339196066,1.00005442936054,1.0006307946496333,1.0005763339196065
cove_wash,CW122,5,4,1007.2786124455412,1007.0734829196924,1.0002036887370462,1.007278612445541,1.0070734829196923
cove_wash,CW124,5,4,1002.8164998172024,1002.7726561888293,1.0000437224011869,1.0028164998172024,1.0027726561888293
cove_wash,CW125,5,4,1010.3656891672531,1009.9826731187026,1.0003792303162666,1.010365689167253,1.0099826731187025
cove_wash,CW130,5,4,1000.2651548523057,1000.2204756952339,1.000044669308575,1.0002651548523058,1.0002204756952338
cove_wash,CW136,5,4,1005.7930327684153,1005.7897394585013,1.0000032743522673,1.0057930327684153,1.0057897394585014
cove_wash,CW137,5,4,994.3394309546992,994.3002564617993,1.0000393990574228,0.9943394309546992,0.9943002564617993
cove_wash,CW138,5,4,1004.1713263219862,1004.1259881110537,1.0000451519146694,1.0041713263219862,1.0041259881110538
cove_wash,CW139,5,4,1043.8655853000716,980.4636658234715,1.064665241239052,1.0438655853000716,0.9804636658234716
cove_wash,CW141,5,4,1002.53212049773,1001.9201564995087,1.0006107911835604,1.00253212049773,1.0019201564995088
cove_wash,CW142,5,4,998.1730679657968,997.6863234504119,1.00048787329639,0.9981730679657969,0.997686323450412
cove_wash,CW147,5,4,1015.9997275177094,1015.5456661322522,1.000447110750998,1.0159997275177095,1.0155456661322522
cove_wash,CW149,5,4,995.1317702433068,994.6562220184419,1.0004781031016927,0.9951317702433069,0.994656222018442
cove_wash,CW150,5,4,1012.3829517469328,1011.8982162253277,1.0004790358494882,1.0123829517469327,1.0118982162253276
fort_pearce,FP001,5,4,1002.6259471364849,1002.4794262228029,1.000146158524404,1.002625947136485,1.002479426222803
fort_pearce,FP005,5,4,1003.7806324178719,1003.756942690809,1.0000236010592358,1.003780632417872,1.003756942690809
fort_pearce,FP008,5,4,1007.9854086270016,1007.9151750023411,1.0000696820788122,1.0079854086270015,1.0079151750023412
fort_pearce,FP010,5,4,1001.8213435879135,1001.7844079441444,1.0000368698529107,1.0018213435879135,1.0017844079441445
fort_pearce,FP012,5,4,1022.7175201259508,1021.3309943402286,1.0013575675206234,1.0227175201259509,1.0213309943402287
fort_pearce,FP013,5,4,1005.5751505987802,1005.5694903884067,1.000005628860489,1.0055751505987802,1.0055694903884067
fort_pearce,FP014,5,4,1031.4656917510647,1023.5721762533407,1.007711733164355,1.0314656917510647,1.0235721762533407
fort_pearce,FP024,5,4,998.4446399018163,998.4357766025815,1.0000088771851354,0.9984446399018163,0.9984357766025815
fort_pearce,FP027,5,4,999.773032783014,999.2962523696364,1.0004771161827606,0.999773032783014,0.9992962523696364
fort_pearce,FP028,5,4,1005.77806038995,999.9544989648278,1.0058238264152528,1.00577806038995,0.9999544989648278
fort_pearce,FP034,5,4,1001.9050274612405,1001.8482919085104,1.0000566308823284,1.0019050274612404,1.0018482919085103
fort_pearce,FP038,5,4,1071.9209018006666,1071.2950107230033,1.0005842378349554,1.0719209018006666,1.0712950107230033
fort_pearce,FP040,5,4,998.4350405674725,998.1282482727357,1.0003073676105927,0.9984350405674725,0.9981282482727357
fort_pearce,FP047,5,4,1028.9630935869654,1028.9047574970193,1.0000566972691312,1.0289630935869654,1.0289047574970194
fort_pearce,FP051,5,4,1003.8137438488584,1003.635391962639,1.0001777058557795,1.0038137438488584,1.003635391962639
fort_pearce,FP052,5,4,1008.5828411932542,1008.5722581947215,1.000010493049404,1.0085828411932543,1.0085722581947214
fort_pearce,FP053,5,4,1005.1080435038722,1004.6755695248094,1.0004304613271997,1.0051080435038722,1.0046755695248093
fort_pearce,FP054,5,4,999.5358688258767,999.4738615891863,1.0000620398782534,0.9995358688258767,0.9994738615891863
fort_pearce,FP055,5,4,1000.8304660801415,1000.6882631469203,1.0001421051274988,1.0008304660801415,1.0006882631469203
fort_pearce,FP060,5,4,1007.4236963279934,1006.8093166036953,1.000610224512394,1.0074236963279934,1.0068093166036953
fort_pearce,FP061,5,4,1010.9638598181015,1010.9500482219682,1.0000136619966116,1.0109638598181014,1.0109500482219682
fort_pearce,FP065,5,4,1016.3022038400597,1016.2243846710234,1.0000765767582536,1.0163022038400598,1.0162243846710233
fort_pearce,FP078,5,4,998.3290696323209,998.30706698891,1.0000220399555793,0.9983290696323208,0.99830706698891
fort_pearce,FP079,5,4,991.4718845300213,991.4499483080324,1.0000221253952621,0.9914718845300212,0.9914499483080323
fort_pearce,FP081,5,4,1014.414783389072,1014.3672904821015,1.0000468202271664,1.014414783389072,1.0143672904821015
fort_pearce,FP084,5,4,1004.9514415385427,1000.6462911538722,1.0043023698011273,1.0049514415385428,1.0006462911538723
fort_pearce,FP086,5,4,1024.697905047928,1001.6985574512923,1.0229603481262417,1.0246979050479281,1.0016985574512924
fort_pearce,FP090,5,4,1012.3682573563738,1012.2593541183011,1.0001075843237504,1.0123682573563737,1.0122593541183011
fort_pearce,FP091,5,4,1004.7863678912039,1004.655662403791,1.000130099786727,1.004786367891204,1.004655662403791
fort_pearce,FP096,5,4,1008.3604802901374,1005.1785910971244,1.0031654963816332,1.0083604802901374,1.0051785910971243
fort_pearce,FP097,5,4,1004.0195757033268,1003.7375154889849,1.000281009935356,1.0040195757033268,1.003737515488985
fort_pearce,FP101,5,4,1004.913273158448,1004.9019852702054,1.0000112328250994,1.004913273158448,1.0049019852702055
fort_pearce,FP105,5,4,998.7804702955373,998.6716177002328,1.0001089973855022,0.9987804702955373,0.9986716177002328
fort_pearce,FP106,5,4,1017.2530315471448,1015.9335608198008,1.0012987765915315,1.0172530315471449,1.0159335608198008
fort_pearce,FP107,5,4,1002.5104020750975,1002.2155456786728,1.000294204572755,1.0025104020750975,1.0022155456786728
fort_pearce,FP109,5,4,1005.3027718484161,1003.6239335528024,1.0016727762655786,1.0053027718484162,1.0036239335528025
fort_pearce,FP110,5,4,1003.806458695478,1003.3473974651054,1.000457529696626,1.003806458695478,1.0033473974651053
fort_pearce,FP111,5,4,1006.3234353020223,1006.233074391813,1.0000898011728185,1.0063234353020223,1.006233074391813
fort_pearce,FP112,5,4,1005.739079266505,1005.6739034100467,1.0000648081413241,1.005739079266505,1.0056739034100468
fort_pearce,FP116,5,4,996.091396009291,996.0747963883034,1.0000166650346418,0.996091396009291,0.9960747963883034
fort_pearce,FP117,5,4,997.1124797270993,997.0245734183285,1.00008816864811,0.9971124797270993,0.9970245734183285
fort_pearce,FP118,5,4,997.1722739265492,997.1223595928435,1.0000500583837335,0.9971722739265492,0.9971223595928435
fort_pearce,FP119,5,4,1019.3113294609964,1018.9416077479611,1.0003628487738885,1.0193113294609963,1.0189416077479612
fort_pearce,FP123,5,4,965.4444736553593,965.3652158639237,1.0000821013541126,0.9654444736553592,0.9653652158639237
fort_pearce,FP125,5,4,1028.0229686850364,1027.3168936603738,1.000687300120362,1.0280229686850364,1.0273168936603738
fort_pearce,FP126,5,4,1002.3282553921775,1002.3078369443192,1.0000203714339106,1.0023282553921775,1.0023078369443192
fort_pearce,FP130,5,4,1008.775947055331,1008.7145284965414,1.0000608879490227,1.008775947055331,1.0087145284965415
fort_pearce,FP131,5,4,999.6326519534496,999.6239292854088,1.0000087259496149,0.9996326519534495,0.9996239292854089
fort_pearce,FP137,5,4,999.8962384892526,999.8444879079947,1.0000517586303508,0.9998962384892526,0.9998444879079946
fort_pearce,FP139,5,4,1002.4460696274962,1002.4315437973808,1.0000144905955977,1.0024460696274962,1.0024315437973808
fort_pearce,FP144,5,4,1067.715956110528,1017.8644310516013,1.0489765862114102,1.0677159561105278,1.0178644310516012
fort_pearce,FP145,5,4,998.6622416451946,998.6475854874932,1.0000146760057447,0.9986622416451947,0.9986475854874932
fort_pearce,FP149,5,4,1680.3779998885127,1022.4803176589758,1.6434331017107786,1.6803779998885127,1.0224803176589758
fort_pearce,NFP002,5,4,1003.3197767115546,1003.2766318418863,1.0000430039615187,1.0033197767115547,1.0032766318418864
fort_pearce,NFP005,5,4,1003.8009058613209,1003.7972902932145,1.000003601890682,1.0038009058613209,1.0037972902932144
fort_pearce,NFP008,5,4,999.9047929703495,999.8324859695248,1.0000723191152912,0.9999047929703495,0.9998324859695248
fort_pearce,NFP015,5,4,1004.2403586714132,997.9584159673187,1.0062947940551266,1.0042403586714133,0.9979584159673187
fort_pearce,NFP039,5,4,997.245167405559,997.1624742237345,1.0000829284935624,0.9972451674055589,0.9971624742237345
fort_pearce,NFP040,5,4,998.7854618570381,998.7452127544842,1.000040299670066,0.9987854618570381,0.9987452127544842
fort_pearce,NFP045,5,4,1066.671216431631,1004.1040782707737,1.0623114072682662,1.066671216431631,1.0041040782707737
fort_pearce,NFP051,5,4,1008.8114762346097,1008.8111815399352,1.0000002921207456,1.0088114762346096,1.0088111815399352
fort_pearce,NFP058,5,4,997.9051391122023,997.850189156669,1.0000550683420522,0.9979051391122022,0.997850189156669
fort_pearce,NFP064,5,4,1003.9848891848867,996.8254611515498,1.0071822282960812,1.0039848891848866,0.9968254611515498
fort_pearce,NFP066,5,4,1015.216839244228,1012.719112093773,1.0024663572758008,1.015216839244228,1.012719112093773
fort_pearce,NFP067,5,4,1072.7448738779901,966.7564326137168,1.1096330344321823,1.0727448738779901,0.9667564326137168
fort_pearce,NFP072,5,4,990.9803000941174,990.835001400334,1.0001466426736823,0.9909803000941174,0.990835001400334
fort_pearce,NFP084,5,4,1017.2363758179164,1010.4162508590209,1.0067498171700002,1.0172363758179164,1.0104162508590209
fort_pearce,NFP091,5,4,1012.9261159269473,1006.1436279180026,1.006741073362438,1.0129261159269474,1.0061436279180027
fort_pearce,NFP099,5,4,998.5998070961589,997.8065944861258,1.0007949562715022,0.9985998070961589,0.9978065944861259
fort_pearce,NFP102,5,4,997.564680235758,997.5174183942855,1.0000473794648606,0.9975646802357581,0.9975174183942855
fort_pearce,NFP103,5,4,1001.1679487316324,1001.0844120252797,1.0000834462162722,1.0011679487316323,1.0010844120252798
fort_pearce,NFP133,5,4,1055.2977717563388,1003.1196339420338,1.0520158673489988,1.0552977717563388,1.0031196339420339
fort_pearce,NFP137,5,4,1009.8398161642416,1009.8024559288812,1.0000369975683274,1.0098398161642417,1.0098024559288812
fort_pearce,NFP145,5,4,1002.0607077596694,1002.0079840001276,1.0000526181032323,1.0020607077596695,1.0020079840001277
fort_pearce,NFP150,5,4,1013.0216822440032,1012.754659332654,1.0002636600176444,1.0130216822440032,1.012754659332654
fort_pearce,NFP171,5,4,1003.3752131634758,1003.3563673989416,1.0000187827228155,1.0033752131634759,1.0033563673989416
fort_pearce,NFP172,5,4,998.8577934859042,998.8353217623013,1.0000224979264483,0.9988577934859042,0.9988353217623013
fort_pearce,NFP178,5,4,1002.9252721885447,1001.4135010074509,1.0015096373072392,1.0029252721885447,1.001413501007451
fort_pearce,NFP182,5,4,1008.7584189860382,1005.3720704296494,1.0033682540583624,1.0087584189860381,1.0053720704296494
fort_pearce,NFP185,5,4,1007.993815586146,1000.5938236867146,1.0073956002168452,1.0079938155861459,1.0005938236867147
fort_pearce,NFP197,5,4,1002.295222129259,929.0452088031024,1.0788444013618297,1.002295222129259,0.9290452088031024
fort_pearce,NFP198,5,4,999.3721005430472,999.3522902360309,1.000019823146662,0.9993721005430471,0.9993522902360309
fort_pearce,NFP202,5,4,1007.4996450817804,1007.0600776517755,1.0004364858063184,1.0074996450817804,1.0070600776517755
fort_pearce,NFP208,5,4,949.9358163560012,888.1717176312247,1.069540717744878,0.9499358163560012,0.8881717176312247
paradise_canyon,PC003,5,4,961.5954921028292,961.4291445551253,1.0001730211203248,0.9615954921028292,0.9614291445551253
paradise_canyon,PC004,5,4,1006.2418105085956,1006.2271115409284,1.0000146080020094,1.0062418105085955,1.0062271115409285
paradise_canyon,PC006,5,4,1056.2908169507145,1027.8098073087258,1.027710389061732,1.0562908169507146,1.0278098073087258
paradise_canyon,PC009,5,4,878.7651001719726,852.7115573275643,1.030553758326041,0.8787651001719725,0.8527115573275643
paradise_canyon,PC010,5,4,994.0240178432473,982.3247935382676,1.0119097312639742,0.9940240178432473,0.9823247935382676
paradise_canyon,PC012,5,4,996.377472972686,996.3699112277528,1.0000075892947469,0.996377472972686,0.9963699112277529
paradise_canyon,PC013,5,4,1019.3038672685473,1019.2595351528481,1.0000434944331353,1.0193038672685473,1.0192595351528482
paradise_canyon,PC014,5,4,1003.6751805577162,1002.7053405662105,1.0009672233230134,1.0036751805577162,1.0027053405662105
paradise_canyon,PC015,5,4,1020.7049612980527,1018.5700761361488,1.0020959629699728,1.0207049612980528,1.018570076136149
paradise_canyon,PC016,5,4,1020.1007151569603,1018.1208179779059,1.0019446583785476,1.0201007151569603,1.0181208179779058
paradise_canyon,PC017,5,4,1001.0924491231376,1001.0844120252797,1.0000080283917734,1.0010924491231377,1.0010844120252798
paradise_canyon,PC020,5,4,1005.7459787508251,1005.7261058558637,1.0000197597485496,1.0057459787508252,1.0057261058558638
paradise_canyon,PC021,5,4,996.5005642344818,996.48231293887,1.0000183157245992,0.9965005642344817,0.99648231293887
paradise_canyon,PC022,5,4,998.6700613549124,998.5990186255943,1.0000711423984932,0.9986700613549124,0.9985990186255943
paradise_canyon,PC023,5,4,988.9544236412679,988.9150620756062,1.0000398027769737,0.988954423641268,0.9889150620756062
paradise_canyon,PC024,5,4,1001.2620791672941,1001.1618250812403,1.000100137743512,1.0012620791672942,1.0011618250812402
paradise_canyon,PC027,5,4,1001.2780979787934,988.0080971328119,1.0134310648713212,1.0012780979787934,0.9880080971328119
paradise_canyon,PC028,5,4,1009.4715456674935,999.0760731796153,1.010405086025926,1.0094715456674934,0.9990760731796152
paradise_canyon,PC031,5,4,1022.4230646704185,991.9778223327374,1.0306914546396673,1.0224230646704184,0.9919778223327375
paradise_canyon,PC036,5,4,1000.8408782986407,1000.840147076445,1.0000007306083774,1.0008408782986407,1.000840147076445
paradise_canyon,PC037,5,4,1000.2343568424078,1000.2119775327628,1.0000223745667396,1.000234356842408,1.000211977532763
paradise_canyon,PC039,5,4,912.9369366687597,900.9150903387067,1.013344039254058,0.9129369366687597,0.9009150903387068
paradise_canyon,PC040,5,4,1004.3663678430071,1004.2649052914276,1.0001010316611134,1.004366367843007,1.0042649052914276
paradise_canyon,PC041,5,4,1000.0812673829819,999.9864999088737,1.000094768753495,1.000081267382982,0.9999864999088737
paradise_canyon,PC042,5,4,996.80948115523,996.7477113091356,1.0000619713949612,0.9968094811552299,0.9967477113091356
paradise_canyon,PC043,5,4,1005.5291682595841,1005.5098209366232,1.0000192413068059,1.0055291682595842,1.0055098209366231
paradise_canyon,PC044,5,4,1022.0913396721985,1009.6900514514343,1.0122822723695626,1.0220913396721985,1.0096900514514344
paradise_canyon,PC045,5,4,920.4050170866612,873.1466085371918,1.054124253690503,0.9204050170866612,0.8731466085371918
paradise_canyon,PC049,5,4,1003.403566459717,1003.1016897603154,1.0003009432667527,1.003403566459717,1.0031016897603153
paradise_canyon,PC052,5,4,2041.596208228606,792.7294620486865,2.5754009482029554,2.041596208228606,0.7927294620486866
paradise_canyon,PC055,5,4,1010.7225286608822,1005.8588370144192,1.0048353620483161,1.010722528660882,1.0058588370144192
paradise_canyon,PC056,5,4,999.9961606755221,999.9809998194966,1.00001516114409,0.9999961606755221,0.9999809998194965
paradise_canyon,PC057,5,4,993.5895954236533,992.7940370489742,1.0008013327487781,0.9935895954236533,0.9927940370489743
paradise_canyon,PC058,5,4,981.0405741276829,977.7893433659419,1.0033250830394091,0.981040574127683,0.9777893433659419
paradise_canyon,PC059,5,4,997.1597441210033,997.1098234397252,1.0000500653790632,0.9971597441210033,0.9971098234397252
paradise_canyon,PC061,5,4,998.5865829936349,998.497371053124,1.0000893461946894,0.9985865829936349,0.998497371053124
paradise_canyon,PC063,5,4,995.9713579098845,995.9327286518904,1.0000387870153102,0.9959713579098846,0.9959327286518904
paradise_canyon,PC065,5,4,1001.1391256095089,1001.1238684598425,1.0000152400218865,1.001139125609509,1.0011238684598425
paradise_canyon,PC067,5,4,1103.9099764491984,1009.0193258803322,1.0940424510562052,1.1039099764491984,1.0090193258803322
paradise_canyon,PC068,5,4,941.4282206712785,938.6953712467107,1.0029113272615142,0.9414282206712785,0.9386953712467107
paradise_canyon,PC069,5,4,998.9543125449874,998.695649334671,1.0002590010384933,0.9989543125449873,0.9986956493346709
paradise_canyon,PC070,5,4,994.0417280912462,994.0045271526684,1.0000374253210742,0.9940417280912462,0.9940045271526684
paradise_canyon,PC071,5,4,1008.1255760050369,1008.0972175341027,1.000028130690613,1.008125576005037,1.0080972175341028
paradise_canyon,PC072,5,4,1005.7243169961357,1005.6042959335447,1.000119352177667,1.0057243169961356,1.0056042959335447
paradise_canyon,PC075,5,4,1008.8184356569604,999.5378932286659,1.0092848330125004,1.0088184356569605,0.9995378932286659
paradise_canyon,PC078,5,4,1014.3054689481839,1014.2682091044754,1.000036735691185,1.0143054689481839,1.0142682091044755
paradise_canyon,PC079,5,4,1002.085654989186,999.4543511336574,1.0026327404073472,1.002085654989186,0.9994543511336574
paradise_canyon,PC087,5,4,986.8304505175887,986.4669279808625,1.0003685096037334,0.9868304505175887,0.9864669279808624
paradise_canyon,PC088,5,4,1006.9605404070599,1006.9185667172892,1.000041685287329,1.0069605404070598,1.0069185667172893
paradise_canyon,PC089,5,4,1029.5676434122506,1008.4071598317814,1.020984067173818,1.0295676434122507,1.0084071598317814
paradise_canyon,PC091,5,4,1021.0117433077692,1018.6265262597475,1.0023416011526618,1.0210117433077692,1.0186265262597476
paradise_canyon,PC093,5,4,1030.8102899824398,1010.7027258299049,1.019894637303985,1.0308102899824398,1.0107027258299048
paradise_canyon,PC094,5,4,1000.5955043433953,1000.5323582973216,1.0000631124476385,1.0005955043433954,1.0005323582973216
paradise_canyon,PC095,5,4,963.9203908798197,954.8664828131732,1.0094818576519435,0.9639203908798197,0.9548664828131732
paradise_canyon,PC096,5,4,1036.0076676920348,1014.5979499289361,1.0211016765454712,1.036007667692035,1.0145979499289361
paradise_canyon,PC097,5,4,1008.5224201330803,1008.5097917224205,1.0000125218523048,1.0085224201330802,1.0085097917224204
paradise_canyon,PC098,5,4,1016.2918281372124,1014.3751771410813,1.0018894892534072,1.0162918281372124,1.0143751771410814
paradise_canyon,PC099,5,4,1027.9070677274037,954.0047169694708,1.0774653934549654,1.0279070677274038,0.9540047169694708
paradise_canyon,PC101,5,4,1109.6102138249087,1030.0917434869575,1.077195522477225,1.1096102138249087,1.0300917434869574
paradise_canyon,PC104,5,4,998.2320031578682,998.2088959731825,1.0000231486463194,0.9982320031578682,0.9982088959731825
paradise_canyon,PC105,5,4,1000.4138572620296,1000.2849593990704,1.0001288611427654,1.0004138572620296,1.0002849593990704
paradise_canyon,PC106,5,4,1001.0642073980309,999.4418442310688,1.001623269204033,1.001064207398031,0.9994418442310687
paradise_canyon,PC108,5,4,1003.103871487549,1003.0373871396819,1.0000662830206726,1.003103871487549,1.0030373871396818
paradise_canyon,PC111,5,4,1007.6541728465827,1007.1668183573166,1.0004838865621695,1.0076541728465827,1.0071668183573166
paradise_canyon,PC113,5,4,1008.311428314285,1006.835140427667,1.0014662657542832,1.0083114283142849,1.006835140427667
paradise_canyon,PC114,5,4,961.2555724598338,961.2497074121792,1.000006101481862,0.9612555724598338,0.9612497074121792
paradise_canyon,PC117,5,4,997.9620441266776,997.8697309769447,1.0000925102213918,0.9979620441266775,0.9978697309769446
paradise_canyon,PC118,5,4,1015.251155490297,1015.2172181360992,1.000033428662942,1.015251155490297,1.0152172181360992
paradise_canyon,PC120,5,4,1017.5638650437851,1007.3857255292037,1.0101035177059259,1.017563865043785,1.0073857255292036
paradise_canyon,PC121,5,4,1007.7034845154712,1006.5157723553069,1.00118002339634,1.0077034845154713,1.0065157723553069
paradise_canyon,PC122,5,4,1032.6611177302827,1028.3472176264202,1.004194983980041,1.0326611177302827,1.0283472176264201
paradise_canyon,PC123,5,4,1008.8980724297397,1007.4348614178487,1.0014524125260384,1.0088980724297398,1.0074348614178485
