"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist"
"452","fort_pearce","FP040","4/20/2025",1,131,156,152,147
"453","fort_pearce","FP040","4/20/2025",2,189,184,153,187
"454","fort_pearce","FP040","4/20/2025",3,295,235,191,183
"455","fort_pearce","FP040","4/20/2025",4,196,168,70,194
"456","fort_pearce","FP040","4/20/2025",5,94,162,75,84
"457","turkey_farm","TF150","4/21/2025",1,98,139,77,244
"458","turkey_farm","TF150","4/21/2025",2,47,189,95,99
"459","turkey_farm","TF150","4/21/2025",3,224,169,153,141
"460","turkey_farm","TF150","4/21/2025",4,108,84,114,315
"461","turkey_farm","TF150","4/21/2025",5,231,151,154,109
"462","turkey_farm","TF108","4/21/2025",1,381,556,301,505
"463","turkey_farm","TF108","4/21/2025",2,117,112,174,120
"464","turkey_farm","TF108","4/21/2025",3,362,82,217,143
"465","turkey_farm","TF108","4/21/2025",4,77,217,184,176
"466","turkey_farm","TF108","4/21/2025",5,291,130,82,188
"467","white_reef","WR082","4/23/2025",1,156,85,73,168
"468","white_reef","WR082","4/23/2025",2,68,266,55,110
"469","white_reef","WR082","4/23/2025",3,158,131,505,505
"470","white_reef","WR082","4/23/2025",4,51,126,98,276
"471","white_reef","WR082","4/23/2025",5,505,241,505,277
"472","white_reef","WR131","4/23/2025",1,505,505,505,264
"473","white_reef","WR131","4/23/2025",2,143,81,99,82
"474","white_reef","WR131","4/23/2025",3,505,229,505,505
"475","white_reef","WR131","4/23/2025",4,125,232,88,405
"476","white_reef","WR131","4/23/2025",5,383,394,194,264
"477","white_reef","WR031","4/23/2025",1,505,505,90,505
"478","white_reef","WR031","4/23/2025",2,161,259,145,213
"479","white_reef","WR031","4/23/2025",3,505,267,505,505
"480","white_reef","WR031","4/23/2025",4,214,231,505,82
"481","white_reef","WR031","4/23/2025",5,505,505,292,505
"482","white_reef","WR110","4/23/2025",1,136,198,505,328
"483","white_reef","WR110","4/23/2025",2,224,505,505,505
"484","white_reef","WR110","4/23/2025",3,42,83,119,123
"485","white_reef","WR110","4/23/2025",4,153,122,106,90
"486","white_reef","WR110","4/23/2025",5,105,121,186,139
"487","white_reef","WR091","4/23/2025",1,118,135,181,94
"488","white_reef","WR091","4/23/2025",2,207,111,107,171
"489","white_reef","WR091","4/23/2025",3,119,110,53,103
"490","white_reef","WR091","4/23/2025",4,82,76,121,107
"491","white_reef","WR091","4/23/2025",5,115,148,265,225
"492","white_reef","WR052","4/23/2025",1,136,182,131,238
"493","white_reef","WR052","4/23/2025",2,164,82,150,132
"494","white_reef","WR052","4/23/2025",3,45,100,294,150
"495","white_reef","WR052","4/23/2025",4,505,505,505,505
"496","white_reef","WR052","4/23/2025",5,298,247,265,183
"497","sun_river","SR099","4/24/2025",1,137,279,505,112
"498","sun_river","SR099","4/24/2025",2,109,298,430,505
"499","sun_river","SR099","4/24/2025",3,111,249,270,171
"500","sun_river","SR099","4/24/2025",4,103,163,327,406
"501","sun_river","SR099","4/24/2025",5,200,88,161,136
"502","sun_river","SR022","4/24/2025",1,340,254,505,505
"503","sun_river","SR022","4/24/2025",2,56,60,85,116
"504","sun_river","SR022","4/24/2025",3,112,300,159,232
"505","sun_river","SR022","4/24/2025",4,505,505,505,505
"506","sun_river","SR022","4/24/2025",5,505,505,505,505
"507","sun_river","SR010","4/24/2025",1,505,250,505,378
"508","sun_river","SR010","4/24/2025",2,130,111,268,131
"509","sun_river","SR010","4/24/2025",3,505,395,505,458
"510","sun_river","SR010","4/24/2025",4,131,187,148,132
"511","sun_river","SR010","4/24/2025",5,130,149,134,86
"512","sun_river","SR095","4/24/2025",1,70,112,254,505
"513","sun_river","SR095","4/24/2025",2,167,131,156,91
"514","sun_river","SR095","4/24/2025",3,505,505,505,505
"515","sun_river","SR095","4/24/2025",4,505,368,505,119
"516","sun_river","SR095","4/24/2025",5,505,505,505,505
"517","sun_river","SR083","4/24/2025",1,354,213,134,106
"518","sun_river","SR083","4/24/2025",2,152,328,149,205
"519","sun_river","SR083","4/24/2025",3,277,216,156,93
"520","sun_river","SR083","4/24/2025",4,159,133,168,151
"521","sun_river","SR083","4/24/2025",5,145,44,115,71
"522","sun_river","SR145","4/24/2025",1,421,89,141,309
"523","sun_river","SR145","4/24/2025",2,135,133,93,251
"524","sun_river","SR145","4/24/2025",3,89,228,82,89
"525","sun_river","SR145","4/24/2025",4,234,367,126,212
"526","sun_river","SR145","4/24/2025",5,154,158,41,107
"527","fort_pearce","FP012","4/25/2025",1,163,505,420,258
"528","fort_pearce","FP012","4/25/2025",2,166,118,253,113
"529","fort_pearce","FP012","4/25/2025",3,442,195,333,52
"530","fort_pearce","FP012","4/25/2025",4,92,46,80,94
"531","fort_pearce","FP012","4/25/2025",5,505,505,505,505
"532","fort_pearce","FP053","4/25/2025",1,107,44,53,51
"533","fort_pearce","FP053","4/25/2025",2,87,505,89,187
"534","fort_pearce","FP053","4/25/2025",3,115,130,193,225
"535","fort_pearce","FP053","4/25/2025",4,125,54,94,184
"536","fort_pearce","FP053","4/25/2025",5,315,140,123,155
"537","fort_pearce","FP105","4/25/2025",1,505,94,230,161
"538","fort_pearce","FP105","4/25/2025",2,70,110,166,122
"539","fort_pearce","FP105","4/25/2025",3,66,123,135,138
"540","fort_pearce","FP105","4/25/2025",4,175,100,184,95
"541","fort_pearce","FP105","4/25/2025",5,235,505,227,238
"542","fort_pearce","FP055","4/25/2025",1,505,297,505,319
"543","fort_pearce","FP055","4/25/2025",2,505,505,260,147
"544","fort_pearce","FP055","4/25/2025",3,132,110,64,161
"545","fort_pearce","FP055","4/25/2025",4,105,174,351,149
"546","fort_pearce","FP055","4/25/2025",5,75,61,94,69
"547","fort_pearce","FP024","4/25/2025",1,151,224,115,139
"548","fort_pearce","FP024","4/25/2025",2,294,93,148,287
"549","fort_pearce","FP024","4/25/2025",3,170,123,102,107
"550","fort_pearce","FP024","4/25/2025",4,48,94,123,185
"551","fort_pearce","FP024","4/25/2025",5,41,74,93,107
"552","fort_pearce","FP107","4/25/2025",1,261,379,218,454
"553","fort_pearce","FP107","4/25/2025",2,249,143,199,224
"554","fort_pearce","FP107","4/25/2025",3,505,119,505,505
"555","fort_pearce","FP107","4/25/2025",4,168,81,168,91
"556","fort_pearce","FP107","4/25/2025",5,199,182,360,84
"557","paradise_canyon","PC037","4/26/2025",1,195,61,206,154
"558","paradise_canyon","PC037","4/26/2025",2,147,153,116,84
"559","paradise_canyon","PC037","4/26/2025",3,309,182,161,197
"560","paradise_canyon","PC037","4/26/2025",4,159,245,195,191
"561","paradise_canyon","PC037","4/26/2025",5,133,81,505,332
"562","paradise_canyon","PC117","4/26/2025",1,83,110,173,197
"563","paradise_canyon","PC117","4/26/2025",2,157,121,251,384
"564","paradise_canyon","PC117","4/26/2025",3,283,217,296,155
"565","paradise_canyon","PC117","4/26/2025",4,269,145,121,298
"566","paradise_canyon","PC117","4/26/2025",5,251,107,280,187
"567","paradise_canyon","PC012","4/26/2025",1,237,454,329,505
"568","paradise_canyon","PC012","4/26/2025",2,358,295,204,162
"569","paradise_canyon","PC012","4/26/2025",3,98,87,150,196
"570","paradise_canyon","PC012","4/26/2025",4,134,158,161,111
"571","paradise_canyon","PC012","4/26/2025",5,116,231,113,386
"572","paradise_canyon","PC010","4/26/2025",1,257,128,406,505
"573","paradise_canyon","PC010","4/26/2025",2,182,210,270,83
"574","paradise_canyon","PC010","4/26/2025",3,335,130,151,118
"575","paradise_canyon","PC010","4/26/2025",4,252,235,276,505
"576","paradise_canyon","PC010","4/26/2025",5,179,157,97,57
"577","paradise_canyon","PC070","4/26/2025",1,95,143,97,123
"578","paradise_canyon","PC070","4/26/2025",2,87,97,117,100
"579","paradise_canyon","PC070","4/26/2025",3,276,251,58,30
"580","paradise_canyon","PC070","4/26/2025",4,127,120,81,227
"581","paradise_canyon","PC070","4/26/2025",5,184,100,232,150
"582","paradise_canyon","PC061","4/26/2025",1,154,153,157,115
"583","paradise_canyon","PC061","4/26/2025",2,62,91,204,46
"584","paradise_canyon","PC061","4/26/2025",3,249,171,172,193
"585","paradise_canyon","PC061","4/26/2025",4,505,505,505,505
"586","paradise_canyon","PC061","4/26/2025",5,109,316,120,109
"587","turkey_farm","TF081","4/27/2025",1,90,191,108,236
"588","turkey_farm","TF081","4/27/2025",2,403,232,162,219
"589","turkey_farm","TF081","4/27/2025",3,166,225,134,118
"590","turkey_farm","TF081","4/27/2025",4,505,505,505,505
"591","turkey_farm","TF081","4/27/2025",5,169,280,367,70
"592","turkey_farm","TF054","4/27/2025",1,206,269,138,174
"593","turkey_farm","TF054","4/27/2025",2,160,250,197,274
"594","turkey_farm","TF054","4/27/2025",3,123,130,252,155
"595","turkey_farm","TF054","4/27/2025",4,505,210,353,148
"596","turkey_farm","TF054","4/27/2025",5,240,505,505,276
"597","turkey_farm","TF068","4/27/2025",1,320,481,247,153
"598","turkey_farm","TF068","4/27/2025",2,157,122,132,116
"599","turkey_farm","TF068","4/27/2025",3,126,101,107,106
"600","turkey_farm","TF068","4/27/2025",4,71,170,196,155
"601","turkey_farm","TF068","4/27/2025",5,73,94,69,90
"602","turkey_farm","TF047","4/27/2025",1,53,108,83,110
"603","turkey_farm","TF047","4/27/2025",2,203,109,224,74
"604","turkey_farm","TF047","4/27/2025",3,57,61,107,99
"605","turkey_farm","TF047","4/27/2025",4,88,388,306,279
"606","turkey_farm","TF047","4/27/2025",5,68,119,116,77
"607","turkey_farm","TF140","4/27/2025",1,122,172,143,293
"608","turkey_farm","TF140","4/27/2025",2,505,33,194,505
"609","turkey_farm","TF140","4/27/2025",3,271,211,108,91
"610","turkey_farm","TF140","4/27/2025",4,89,206,167,110
"611","turkey_farm","TF140","4/27/2025",5,403,163,222,129
"612","turkey_farm","TF052","4/27/2025",1,317,155,27,39
"613","turkey_farm","TF052","4/27/2025",2,72,414,218,505
"614","turkey_farm","TF052","4/27/2025",3,101,48,141,127
"615","turkey_farm","TF052","4/27/2025",4,214,152,254,82
"616","turkey_farm","TF052","4/27/2025",5,122,168,58,76
"617","cove_wash","CW141","4/28/2025",1,112,64,146,137
"618","cove_wash","CW141","4/28/2025",2,152,177,158,177
"619","cove_wash","CW141","4/28/2025",3,68,47,141,112
"620","cove_wash","CW141","4/28/2025",4,505,137,101,179
"621","cove_wash","CW141","4/28/2025",5,55,129,233,505
"622","cove_wash","CW017","4/28/2025",1,66,212,151,117
"623","cove_wash","CW017","4/28/2025",2,58,161,218,104
"624","cove_wash","CW017","4/28/2025",3,55,126,21,109
"625","cove_wash","CW017","4/28/2025",4,241,90,157,285
"626","cove_wash","CW017","4/28/2025",5,134,505,270,505
"627","cove_wash","CW041","4/28/2025",1,60,30,103,129
"628","cove_wash","CW041","4/28/2025",2,292,128,245,164
"629","cove_wash","CW041","4/28/2025",3,27,309,142,78
"630","cove_wash","CW041","4/28/2025",4,505,135,280,418
"631","cove_wash","CW041","4/28/2025",5,144,85,505,292
"632","cove_wash","CW111","4/28/2025",1,344,323,114,164
"633","cove_wash","CW111","4/28/2025",2,316,95,241,170
"634","cove_wash","CW111","4/28/2025",3,21,77,98,115
"635","cove_wash","CW111","4/28/2025",4,128,255,66,161
"636","cove_wash","CW111","4/28/2025",5,16,23,96,59
"637","cove_wash","CW138","4/28/2025",1,33,260,178,47
"638","cove_wash","CW138","4/28/2025",2,278,66,104,98
"639","cove_wash","CW138","4/28/2025",3,79,71,178,140
"640","cove_wash","CW138","4/28/2025",4,54,103,122,79
"641","cove_wash","CW138","4/28/2025",5,86,157,57,114
"642","cove_wash","CW086","4/28/2025",1,138,424,231,97
"643","cove_wash","CW086","4/28/2025",2,82,505,161,505
"644","cove_wash","CW086","4/28/2025",3,225,123,167,117
"645","cove_wash","CW086","4/28/2025",4,159,65,38,144
"646","cove_wash","CW086","4/28/2025",5,125,31,89,132
"647","white_reef","WR085","4/29/2025",1,464,505,315,169
"648","white_reef","WR085","4/29/2025",2,183,249,361,174
"649","white_reef","WR085","4/29/2025",3,315,287,505,505
"650","white_reef","WR085","4/29/2025",4,18,36,113,164
"651","white_reef","WR085","4/29/2025",5,505,238,413,161
"652","white_reef","WR071","4/29/2025",1,174,161,244,184
"653","white_reef","WR071","4/29/2025",2,505,505,505,505
"654","white_reef","WR071","4/29/2025",3,141,288,251,231
"655","white_reef","WR071","4/29/2025",4,145,209,183,224
"656","white_reef","WR071","4/29/2025",5,144,86,193,246
"657","white_reef","WR144","4/29/2025",1,134,57,387,111
"658","white_reef","WR144","4/29/2025",2,101,77,73,62
"659","white_reef","WR144","4/29/2025",3,505,200,505,505
"660","white_reef","WR144","4/29/2025",4,172,139,183,198
"661","white_reef","WR144","4/29/2025",5,225,276,231,317
"662","white_reef","WR124","4/29/2025",1,35,170,126,156
"663","white_reef","WR124","4/29/2025",2,189,84,505,49
"664","white_reef","WR124","4/29/2025",3,94,321,141,270
"665","white_reef","WR124","4/29/2025",4,505,505,505,505
"666","white_reef","WR124","4/29/2025",5,505,505,505,505
"667","white_reef","WR045","4/29/2025",1,170,125,265,207
"668","white_reef","WR045","4/29/2025",2,213,287,183,241
"669","white_reef","WR045","4/29/2025",3,96,177,505,505
"670","white_reef","WR045","4/29/2025",4,58,160,232,100
"671","white_reef","WR045","4/29/2025",5,505,505,505,505
"672","white_reef","WR128","4/29/2025",1,217,505,505,505
"673","white_reef","WR128","4/29/2025",2,140,236,377,162
"674","white_reef","WR128","4/29/2025",3,307,60,131,244
"675","white_reef","WR128","4/29/2025",4,123,355,163,235
"676","white_reef","WR128","4/29/2025",5,505,301,498,259
"677","turkey_farm","TF004","4/30/2025",1,73,176,67,101
"678","turkey_farm","TF004","4/30/2025",2,77,198,63,70
"679","turkey_farm","TF004","4/30/2025",3,170,187,125,99
"680","turkey_farm","TF004","4/30/2025",4,118,117,170,147
"681","turkey_farm","TF004","4/30/2025",5,137,154,260,118
"682","turkey_farm","TF098","4/30/2025",1,188,77,145,77
"683","turkey_farm","TF098","4/30/2025",2,105,101,235,50
"684","turkey_farm","TF098","4/30/2025",3,74,166,51,196
"685","turkey_farm","TF098","4/30/2025",4,160,35,123,126
"686","turkey_farm","TF098","4/30/2025",5,187,250,108,276
"687","turkey_farm","TF063","4/30/2025",1,275,144,124,257
"688","turkey_farm","TF063","4/30/2025",2,179,69,150,194
"689","turkey_farm","TF063","4/30/2025",3,367,208,150,210
"690","turkey_farm","TF063","4/30/2025",4,144,65,83,200
"691","turkey_farm","TF063","4/30/2025",5,124,128,157,102
"692","turkey_farm","TF085","4/30/2025",1,23,49,68,125
"693","turkey_farm","TF085","4/30/2025",2,266,471,218,197
"694","turkey_farm","TF085","4/30/2025",3,124,71,79,84
"695","turkey_farm","TF085","4/30/2025",4,39,87,109,84
"696","turkey_farm","TF085","4/30/2025",5,350,359,177,182
"697","turkey_farm","TF137","4/30/2025",1,220,18,71,51
"698","turkey_farm","TF137","4/30/2025",2,62,59,161,505
"699","turkey_farm","TF137","4/30/2025",3,505,123,505,16
"700","turkey_farm","TF137","4/30/2025",4,322,159,206,266
"701","turkey_farm","TF137","4/30/2025",5,211,227,89,318
"702","turkey_farm","TF087","4/30/2025",1,98,159,70,87
"703","turkey_farm","TF087","4/30/2025",2,505,148,505,505
"704","turkey_farm","TF087","4/30/2025",3,244,95,175,99
"705","turkey_farm","TF087","4/30/2025",4,187,278,293,214
"706","turkey_farm","TF087","4/30/2025",5,338,144,241,158
"707","sun_river","SR104","5/1/2025",1,154,144,118,203
"708","sun_river","SR104","5/1/2025",2,269,271,224,139
"709","sun_river","SR104","5/1/2025",3,379,331,169,149
"710","sun_river","SR104","5/1/2025",4,188,505,505,505
"711","sun_river","SR104","5/1/2025",5,505,505,505,505
"712","sun_river","SR035","5/1/2025",1,78,65,92,140
"713","sun_river","SR035","5/1/2025",2,61,188,204,326
"714","sun_river","SR035","5/1/2025",3,103,225,316,39
"715","sun_river","SR035","5/1/2025",4,107,111,142,174
"716","sun_river","SR035","5/1/2025",5,118,175,215,370
"717","sun_river","SR002","5/1/2025",1,122,92,113,112
"718","sun_river","SR002","5/1/2025",2,197,130,300,141
"719","sun_river","SR002","5/1/2025",3,157,132,82,115
"720","sun_river","SR002","5/1/2025",4,261,358,47,262
"721","sun_river","SR002","5/1/2025",5,165,183,135,261
"722","sun_river","SR044","5/1/2025",1,505,222,198,205
"723","sun_river","SR044","5/1/2025",2,208,505,344,156
"724","sun_river","SR044","5/1/2025",3,408,505,505,505
"725","sun_river","SR044","5/1/2025",4,505,143,505,154
"726","sun_river","SR044","5/1/2025",5,239,147,186,256
"727","sun_river","SR108","5/1/2025",1,291,233,202,505
"728","sun_river","SR108","5/1/2025",2,407,505,505,149
"729","sun_river","SR108","5/1/2025",3,505,190,505,105
"730","sun_river","SR108","5/1/2025",4,287,153,338,237
"731","sun_river","SR108","5/1/2025",5,224,252,148,230
"732","sun_river","SR017","5/1/2025",1,67,120,152,100
"733","sun_river","SR017","5/1/2025",2,118,202,179,104
"734","sun_river","SR017","5/1/2025",3,137,253,344,240
"735","sun_river","SR017","5/1/2025",4,358,137,505,198
"736","sun_river","SR017","5/1/2025",5,326,505,294,483
"737","paradise_canyon","PC022","5/2/2025",1,253,57,48,59
"738","paradise_canyon","PC022","5/2/2025",2,342,98,261,135
"739","paradise_canyon","PC022","5/2/2025",3,29,117,81,34
"740","paradise_canyon","PC022","5/2/2025",4,21,33,58,52
"741","paradise_canyon","PC022","5/2/2025",5,242,99,59,143
"742","paradise_canyon","PC087","5/2/2025",1,56,64,105,29
"743","paradise_canyon","PC087","5/2/2025",2,221,505,124,505
"744","paradise_canyon","PC087","5/2/2025",3,193,128,182,222
"745","paradise_canyon","PC087","5/2/2025",4,84,379,240,264
"746","paradise_canyon","PC087","5/2/2025",5,415,505,505,505
"747","paradise_canyon","PC036","5/2/2025",1,458,95,291,151
"748","paradise_canyon","PC036","5/2/2025",2,505,505,189,126
"749","paradise_canyon","PC036","5/2/2025",3,126,136,204,188
"750","paradise_canyon","PC036","5/2/2025",4,44,70,41,31
"751","paradise_canyon","PC036","5/2/2025",5,235,70,162,106
"752","paradise_canyon","PC003","5/2/2025",1,57,313,105,143
"753","paradise_canyon","PC003","5/2/2025",2,120,159,278,333
"754","paradise_canyon","PC003","5/2/2025",3,152,109,115,156
"755","paradise_canyon","PC003","5/2/2025",4,170,86,101,128
"756","paradise_canyon","PC003","5/2/2025",5,505,505,505,505
"757","paradise_canyon","PC118","5/2/2025",1,173,505,458,505
"758","paradise_canyon","PC118","5/2/2025",2,180,116,269,226
"759","paradise_canyon","PC118","5/2/2025",3,193,118,102,121
"760","paradise_canyon","PC118","5/2/2025",4,129,300,505,171
"761","paradise_canyon","PC118","5/2/2025",5,187,129,205,87
"762","paradise_canyon","PC135","5/2/2025",1,207,505,505,373
"763","paradise_canyon","PC135","5/2/2025",2,87,128,89,97
"764","paradise_canyon","PC135","5/2/2025",3,143,196,56,82
"765","paradise_canyon","PC135","5/2/2025",4,116,223,117,286
"766","paradise_canyon","PC135","5/2/2025",5,505,505,505,505
"767","fort_pearce","FP091","5/6/2025",1,130,196,339,189
"768","fort_pearce","FP091","5/6/2025",2,141,264,189,150
"769","fort_pearce","FP091","5/6/2025",3,126,115,148,81
"770","fort_pearce","FP091","5/6/2025",4,106,91,110,324
"771","fort_pearce","FP091","5/6/2025",5,137,112,119,103
"772","fort_pearce","FP014","5/6/2025",1,102,129,505,67
"773","fort_pearce","FP014","5/6/2025",2,95,106,505,505
"774","fort_pearce","FP014","5/6/2025",3,104,140,146,138
"775","fort_pearce","FP014","5/6/2025",4,191,178,159,156
"776","fort_pearce","FP014","5/6/2025",5,106,110,55,174
"777","fort_pearce","FP096","5/6/2025",1,417,358,500,210
"778","fort_pearce","FP096","5/6/2025",2,213,147,59,132
"779","fort_pearce","FP096","5/6/2025",3,208,110,90,100
"780","fort_pearce","FP096","5/6/2025",4,505,505,134,89
"781","fort_pearce","FP096","5/6/2025",5,121,140,83,122
"782","fort_pearce","FP028","5/6/2025",1,251,152,240,98
"783","fort_pearce","FP028","5/6/2025",2,91,101,129,91
"784","fort_pearce","FP028","5/6/2025",3,199,103,175,156
"785","fort_pearce","FP028","5/6/2025",4,176,207,190,249
"786","fort_pearce","FP028","5/6/2025",5,133,214,206,163
"787","turkey_farm","TF090","5/7/2025",1,95,93,189,54
"788","turkey_farm","TF090","5/7/2025",2,118,108,108,69
"789","turkey_farm","TF090","5/7/2025",3,375,79,287,165
"790","turkey_farm","TF090","5/7/2025",4,269,283,118,195
"791","turkey_farm","TF090","5/7/2025",5,261,60,160,89
"792","cove_wash","CW038","5/7/2025",1,187,154,193,231
"793","cove_wash","CW038","5/7/2025",2,78,108,109,61
"794","cove_wash","CW038","5/7/2025",3,71,146,118,185
"795","cove_wash","CW038","5/7/2025",4,209,131,84,168
"796","cove_wash","CW038","5/7/2025",5,228,135,84,45
"797","cove_wash","CW019","5/7/2025",1,76,114,163,162
"798","cove_wash","CW019","5/7/2025",2,233,280,110,158
"799","cove_wash","CW019","5/7/2025",3,250,148,131,83
"800","cove_wash","CW019","5/7/2025",4,259,392,505,362
"801","cove_wash","CW019","5/7/2025",5,92,84,158,114
"802","turkey_farm","TF091","5/7/2025",1,226,91,85,264
"803","turkey_farm","TF091","5/7/2025",2,157,82,152,50
"804","turkey_farm","TF091","5/7/2025",3,411,220,241,99
"805","turkey_farm","TF091","5/7/2025",4,269,274,107,200
"806","turkey_farm","TF091","5/7/2025",5,136,145,162,142
"807","white_reef","WR104","5/8/2025",1,505,110,505,276
"808","white_reef","WR104","5/8/2025",2,505,326,153,505
"809","white_reef","WR104","5/8/2025",3,162,99,226,114
"810","white_reef","WR104","5/8/2025",4,505,505,505,505
"811","white_reef","WR104","5/8/2025",5,147,139,64,149
"812","white_reef","WR145","5/8/2025",1,84,277,176,155
"813","white_reef","WR145","5/8/2025",2,505,505,505,505
"814","white_reef","WR145","5/8/2025",3,233,505,218,505
"815","white_reef","WR145","5/8/2025",4,257,505,220,505
"816","white_reef","WR145","5/8/2025",5,505,255,175,95
"817","white_reef","WR076","5/8/2025",1,505,350,227,173
"818","white_reef","WR076","5/8/2025",2,359,53,505,281
"819","white_reef","WR076","5/8/2025",3,163,342,270,144
"820","white_reef","WR076","5/8/2025",4,198,88,217,145
"821","white_reef","WR076","5/8/2025",5,127,187,244,98
"822","white_reef","WR063","5/8/2025",1,115,123,198,132
"823","white_reef","WR063","5/8/2025",2,238,103,191,118
"824","white_reef","WR063","5/8/2025",3,103,230,171,73
"825","white_reef","WR063","5/8/2025",4,78,175,193,72
"826","white_reef","WR063","5/8/2025",5,38,57,164,165
"827","paradise_canyon","PC004","5/9/2025",1,176,135,166,104
"828","paradise_canyon","PC004","5/9/2025",2,505,419,223,269
"829","paradise_canyon","PC004","5/9/2025",3,282,224,286,114
"830","paradise_canyon","PC004","5/9/2025",4,199,215,163,120
"831","paradise_canyon","PC004","5/9/2025",5,262,182,322,505
"832","paradise_canyon","PC125","5/9/2025",1,505,86,196,141
"833","paradise_canyon","PC125","5/9/2025",2,149,319,138,130
"834","paradise_canyon","PC125","5/9/2025",3,213,87,157,176
"835","paradise_canyon","PC125","5/9/2025",4,252,151,194,225
"836","paradise_canyon","PC125","5/9/2025",5,384,505,238,505
"837","paradise_canyon","PC125","5/9/2025",6,177,200,136,174
"838","paradise_canyon","PC091","5/11/2025",1,80,65,153,226
"839","paradise_canyon","PC091","5/11/2025",2,50,210,110,167
"840","paradise_canyon","PC091","5/11/2025",3,35,45,13,13
"841","paradise_canyon","PC091","5/11/2025",4,35,45,13,13
"842","paradise_canyon","PC091","5/11/2025",5,58,30,149,113
"843","paradise_canyon","PC055","5/11/2025",1,148,144,100,116
"844","paradise_canyon","PC055","5/11/2025",2,137,210,143,161
"845","paradise_canyon","PC055","5/11/2025",3,185,93,130,65
"846","paradise_canyon","PC055","5/11/2025",4,64,141,292,132
"847","paradise_canyon","PC055","5/11/2025",5,80,89,73,220
"848","paradise_canyon","PC063","5/11/2025",1,126,258,194,211
"849","paradise_canyon","PC063","5/11/2025",2,129,154,133,106
"850","paradise_canyon","PC063","5/11/2025",3,195,505,383,105
"851","paradise_canyon","PC063","5/11/2025",4,54,113,121,95
"852","paradise_canyon","PC063","5/11/2025",5,80,156,162,181
"853","paradise_canyon","PC132","5/11/2025",1,146,96,135,259
"854","paradise_canyon","PC132","5/11/2025",2,222,105,256,134
"855","paradise_canyon","PC132","5/11/2025",3,111,132,138,98
"856","paradise_canyon","PC132","5/11/2025",4,92,65,149,195
"857","paradise_canyon","PC132","5/11/2025",5,241,105,260,96
"858","sun_river","SR150","5/12/2025",1,171,129,116,106
"859","sun_river","SR150","5/12/2025",2,237,119,108,107
"860","sun_river","SR150","5/12/2025",3,155,130,141,142
"861","sun_river","SR150","5/12/2025",4,107,148,316,181
"862","sun_river","SR150","5/12/2025",5,76,74,59,111
"863","sun_river","SR134","5/12/2025",1,208,135,131,112
"864","sun_river","SR134","5/12/2025",2,505,145,505,109
"865","sun_river","SR134","5/12/2025",3,235,505,114,505
"866","sun_river","SR134","5/12/2025",4,505,505,411,128
"867","sun_river","SR134","5/12/2025",5,505,505,505,505
"868","sun_river","SR007","5/12/2025",1,254,268,139,198
"869","sun_river","SR007","5/12/2025",2,283,156,174,194
"870","sun_river","SR007","5/12/2025",3,505,72,119,214
"871","sun_river","SR007","5/12/2025",4,35,178,262,251
"872","sun_river","SR007","5/12/2025",5,434,198,244,285
"873","sun_river","SR085","5/12/2025",1,164,88,103,144
"874","sun_river","SR085","5/12/2025",2,505,102,204,269
"875","sun_river","SR085","5/12/2025",3,89,85,175,175
"876","sun_river","SR085","5/12/2025",4,102,505,215,108
"877","sun_river","SR085","5/12/2025",5,505,505,505,505
"878","cove_wash","CW011","5/13/2025",1,95,189,185,83
"879","cove_wash","CW011","5/13/2025",2,103,220,72,72
"880","cove_wash","CW011","5/13/2025",3,214,207,269,259
"881","cove_wash","CW011","5/13/2025",4,94,63,193,84
"882","cove_wash","CW011","5/13/2025",5,119,187,88,92
"883","cove_wash","CW077","5/13/2025",1,122,107,62,92
"884","cove_wash","CW077","5/13/2025",2,177,125,251,115
"885","cove_wash","CW077","5/13/2025",3,80,71,148,183
"886","cove_wash","CW077","5/13/2025",4,163,65,110,158
"887","cove_wash","CW077","5/13/2025",5,189,86,140,103
"888","fort_pearce","FP008","5/14/2025",1,492,399,315,160
"889","fort_pearce","FP008","5/14/2025",2,149,283,236,159
"890","fort_pearce","FP008","5/14/2025",3,175,250,104,167
"891","fort_pearce","FP008","5/14/2025",4,147,120,98,89
"892","fort_pearce","FP008","5/14/2025",5,316,217,106,203
"893","fort_pearce","FP065","5/14/2025",1,195,99,169,165
"894","fort_pearce","FP065","5/14/2025",2,165,282,166,147
"895","fort_pearce","FP065","5/14/2025",3,93,161,224,112
"896","fort_pearce","FP065","5/14/2025",4,193,89,214,288
"897","fort_pearce","FP065","5/14/2025",5,135,211,78,165
"898","fort_pearce","FP144","5/14/2025",1,505,505,505,505
"899","fort_pearce","FP144","5/14/2025",2,62,64,55,107
"900","fort_pearce","FP144","5/14/2025",3,108,71,79,155
"901","fort_pearce","FP144","5/14/2025",4,65,140,108,89
"902","fort_pearce","FP144","5/14/2025",5,180,85,302,397
"903","fort_pearce","FP131","5/14/2025",1,259,86,108,100
"904","fort_pearce","FP131","5/14/2025",2,189,84,154,146
"905","fort_pearce","FP131","5/14/2025",3,232,147,170,228
"906","fort_pearce","FP131","5/14/2025",4,170,74,169,209
"907","fort_pearce","FP131","5/14/2025",5,78,105,156,76
"908","fort_pearce","FP101","5/14/2025",1,157,100,396,339
"909","fort_pearce","FP101","5/14/2025",2,344,499,239,175
"910","fort_pearce","FP101","5/14/2025",3,123,63,129,215
